term,beta_1se_halfand10,beta_min_halfand10,beta_1se_1and10,beta_min_1and10,beta_1se_1and20,beta_min_1and20,beta_1se_Tracts_half,beta_min_Tracts_half,beta_1se_Tracts1,beta_min_Tracts1
Urban1:CensusTract36119012304,0,0,0.0033966521069500426,0.0038549077701611574,0.003236597481329802,0.003236597481329802,0,0,0.003236597481329802,0.003236597481329802
Urban1:CensusTract36059302000,0,0,0.0033986369217576776,0.0038631221553806984,0.00405565316136683,0.00405565316136683,0,0,0.00405565316136683,0.00405565316136683
Urban1:CensusTract36001014503,0,0,0.0034113333896211447,0.004899158887699366,0.0021225497051334656,0.0021225497051334656,0,0,0.0021225497051334656,0.0021225497051334656
Urban1:CensusTract36119008200,0,0,0.0034174915264187215,0.00390600732091806,0.0036539644713173046,0.0036539644713173046,0,0,0.0036539644713173046,0.0036539644713173046
Urban1:CensusTract36119010000,0,0,0.0034241564688383564,0.003896304704875534,0.003389637080912423,0.003389637080912423,0,0,0.003389637080912423,0.003389637080912423
Urban1:CensusTract36119009800,0,0,0.0034415705180773463,0.00391721800506587,0.003450757869621288,0.003450757869621288,0,0,0.003450757869621288,0.003450757869621288
Urban1:CensusTract36119012700,0,0,0.003447261790070163,0.003915107849317267,0.003544819058921864,0.003544819058921864,0,0,0.003544819058921864,0.003544819058921864
Urban1:CensusTract36119014907,0,0,0.0034528013854890696,0.003939260010711571,0.0036011684116273915,0.0036011684116273915,0,0,0.0036011684116273915,0.0036011684116273915
Urban1:CensusTract36001001802,0,0,0.003466755994808109,0.004875409596266989,0.0030851238383607063,0.0030851238383607063,0,0,0.0030851238383607063,0.0030851238383607063
Urban1:CensusTract36119012802,0,0,0.003587101889176791,0.0040700971023935086,0.0045573355419059195,0.0045573355419059195,0,0,0.0045573355419059195,0.0045573355419059195
Urban1:TractHUNV,-0.13641110520244584,-0.17574817460407885,-0.003618684990142496,-0.0011021253266712719,0,0,-0.12431435043959024,-0.13892620794868696,0,0
Urban1:CensusTract36059412600,0,0,0.0036287268654423568,0.004127851935781892,0.004749346849100317,0.004749346849100317,0,0,0.004749346849100317,0.004749346849100317
Urban1:CensusTract36059518201,0,0,0.003657830483049418,0.004146460066173414,0.004831645360717517,0.004831645360717517,0,0,0.004831645360717517,0.004831645360717517
Urban1:CensusTract36059415402,0,0,0.003721819905853278,0.004192502351176847,0.0049720437454316025,0.0049720437454316025,0,0,0.0049720437454316025,0.0049720437454316025
Urban1:CensusTract36059518400,0,0,0.0037441768009747753,0.004238700559631951,0.004695373983654523,0.004695373983654523,0,0,0.004695373983654523,0.004695373983654523
Urban1:CensusTract36059517701,0,0,0.0037447576696617553,0.004224897398334737,0.004494486514537531,0.004494486514537531,0,0,0.004494486514537531,0.004494486514537531
Urban1:CensusTract36059415700,0,0,0.00376660921932592,0.004254387157710993,0.004698068179733162,0.004698068179733162,0,0,0.004698068179733162,0.004698068179733162
Urban1:CensusTract36059517705,0,0,0.003785780064962793,0.00427726368161469,0.0052558604701733016,0.0052558604701733016,0,0,0.0052558604701733016,0.0052558604701733016
Urban1:CensusTract36059416100,0,0,0.0038008524608773063,0.004259825769347654,0.004561414293957637,0.004561414293957637,0,0,0.004561414293957637,0.004561414293957637
Urban1:CensusTract36059518203,0,0,0.0038513623561218474,0.004280330588640311,0.005049274508983016,0.005049274508983016,0,0,0.005049274508983016,0.005049274508983016
Urban1:CountyNassau,0.0063215947611437355,0.007723979595358637,-0.003853871144473841,-0.0036708374768054095,-0.004639292290189047,-0.004639292290189047,0.004619034011063848,0.004995252039501492,-0.004639292290189047,-0.004639292290189047
CensusTract36103124001,0,0,-0.003864716411768709,-0.03121891364848563,-0.06288143761547343,-0.06288143761547343,0,0,-0.06288143761547343,-0.06288143761547343
Urban1:CensusTract36087010703,0,0,0.0038736615714010125,0.005045428485587804,0.16518093141926557,0.16518093141926557,0,0,0.16518093141926557,0.16518093141926557
Urban1:CensusTract36059518501,0,0,0.003940270185893678,0.004396065008251808,0.0054326444265106605,0.0054326444265106605,0,0,0.0054326444265106605,0.0054326444265106605
Urban1:CensusTract36059300100,0,0,0.003940759054176337,0.004400645169666828,0.004855133183070291,0.004855133183070291,0,0,0.004855133183070291,0.004855133183070291
Urban1:CensusTract36059518300,0,0,0.004019107779239567,0.004503466358253089,0.005002616615139311,0.005002616615139311,0,0,0.005002616615139311,0.005002616615139311
Urban1:CensusTract36059416900,0,0,0.00405288943368452,0.004487436133200871,0.005215124842282448,0.005215124842282448,0,0,0.005215124842282448,0.005215124842282448
Urban1:CensusTract36059301000,0,0,0.0040847399282896235,0.004553856265688908,0.005361978726874407,0.005361978726874407,0,0,0.005361978726874407,0.005361978726874407
Urban1:CensusTract36059517801,0,0,0.004116451597539062,0.004580044971711974,0.005821037769044889,0.005821037769044889,0,0,0.005821037769044889,0.005821037769044889
Urban1:CensusTract36059413804,0,0,0.004118539543787577,0.004607043619436442,0.006758485097088897,0.006758485097088897,0,0,0.006758485097088897,0.006758485097088897
Urban1:CensusTract36059302502,0,0,0.0041258599055661975,0.004592727852123279,0.006542771742504969,0.006542771742504969,0,0,0.006542771742504969,0.006542771742504969
Urban1:CensusTract36119006802,0,0,0.004132027432243559,0.0045309880172170035,0.00295230926030546,0.00295230926030546,0,0,0.00295230926030546,0.00295230926030546
CensusTract36103147803,0,0,-0.0041697692463752625,-0.032078473553895634,-0.0641608349727786,-0.0641608349727786,0,0,-0.0641608349727786,-0.0641608349727786
Urban1:CensusTract36119005200,0,0,0.004229793824837864,0.0046654904404867656,0.0033545706966188198,0.0033545706966188198,0,0,0.0033545706966188198,0.0033545706966188198
Urban1:CensusTract36119014908,0,0,0.00423115284037403,0.004678478487395154,0.0033059233741234454,0.0033059233741234454,0,0,0.0033059233741234454,0.0033059233741234454
Urban1:CensusTract36119014809,0,0,0.004238350019805263,0.004670048203620694,0.0033356543271693415,0.0033356543271693415,0,0,0.0033356543271693415,0.0033356543271693415
Urban1:CensusTract36119014607,0,0,0.004278876054810859,0.004759044567776306,0.0034062471501686074,0.0034062471501686074,0,0,0.0034062471501686074,0.0034062471501686074
Urban1:CensusTract36119012600,0,0,0.004298453491145915,0.004761051373351909,0.0033829766116391735,0.0033829766116391735,0,0,0.0033829766116391735,0.0033829766116391735
Urban1:CensusTract36119014604,0,0,0.004311055309034914,0.00474687063720738,0.0037038117992981875,0.0037038117992981875,0,0,0.0037038117992981875,0.0037038117992981875
Urban1:CensusTract36119009900,0,0,0.004318002215964232,0.004802681798119996,0.00332958073643973,0.00332958073643973,0,0,0.00332958073643973,0.00332958073643973
Urban1:CensusTract36059414501,0,0,0.004321298582704938,0.004846073292916861,0.006873124394445403,0.006873124394445403,0,0,0.006873124394445403,0.006873124394445403
CensusTract36001014203,0,0,0.004324749670993157,0.0323595129379362,0.06899000527651442,0.06899000527651442,0,0,0.06899000527651442,0.06899000527651442
Urban1:CensusTract36059408100,0,0,0.004341062641182075,0.0048187834809324545,0.0060219622834907114,0.0060219622834907114,0,0,0.0060219622834907114,0.0060219622834907114
Urban1:CensusTract36001000401,0,0,0.004355237266454968,0.005714294269637312,0.0017373378581854745,0.0017373378581854745,0,0,0.0017373378581854745,0.0017373378581854745
Urban1:CensusTract36001013703,0,0,0.004371014226336789,0.005797090288090877,0.0011971826409299317,0.0011971826409299317,0,0,0.0011971826409299317,0.0011971826409299317
Urban1:CensusTract36103158705,0,0,0.004382286091845282,0.00558840765562699,0.01498931750055117,0.01498931750055117,0,0,0.01498931750055117,0.01498931750055117
Urban1:CensusTract36059416300,0,0,0.0043855366678475696,0.004805617961502559,0.006553298470431921,0.006553298470431921,0,0,0.006553298470431921,0.006553298470431921
Urban1:CensusTract36059517802,0,0,0.004415594194880455,0.004956004772722903,0.008106504665105076,0.008106504665105076,0,0,0.008106504665105076,0.008106504665105076
Urban1:CensusTract36001014611,0,0,0.0044611477889417595,0.0059431922857512195,0.001850734280932934,0.001850734280932934,0,0,0.001850734280932934,0.001850734280932934
CensusTract36001013705,0,0,-0.004474813384438747,-0.01957977207091164,-0.0341345115645719,-0.0341345115645719,0,0,-0.0341345115645719,-0.0341345115645719
Urban1:CensusTract36001014613,0,0,0.004512160777254014,0.005967124761275088,0.002080796489748271,0.002080796489748271,0,0,0.002080796489748271,0.002080796489748271
Urban1:CensusTract36059517000,0,0,0.004524557120437543,0.00496437074676011,0.007352950362772182,0.007352950362772182,0,0,0.007352950362772182,0.007352950362772182
Urban1:CensusTract36001014612,0,0,0.0046210515304673915,0.006103702479654232,0.008773765009576103,0.008773765009576103,0,0,0.008773765009576103,0.008773765009576103
Urban1:CensusTract36001013503,0,0,0.004631792300523356,0.006109824120858362,0.0025374586191265623,0.0025374586191265623,0,0,0.0025374586191265623,0.0025374586191265623
Urban1:CensusTract36059518000,0,0,0.004633821876603217,0.00512541912648005,0.008190285092911307,0.008190285092911307,0,0,0.008190285092911307,0.008190285092911307
Urban1:CensusTract36059517902,0,0,0.004635280164716908,0.005080386371463845,0.007844903374251451,0.007844903374251451,0,0,0.007844903374251451,0.007844903374251451
CensusTract36103147901,0,0,-0.004732552531937055,-0.03239271199521443,-0.06427866166570621,-0.06427866166570621,0,0,-0.06427866166570621,-0.06427866166570621
CensusTract36103159107,0,0,0.004774166823180497,0.021478589075337708,0.03830090512546282,0.03830090512546282,0,0,0.03830090512546282,0.03830090512546282
Urban1:CensusTract36059414502,0,0,0.004827847195171202,0.005305606458733182,0.009135416911645421,0.009135416911645421,0,0,0.009135416911645421,0.009135416911645421
Urban1:CensusTract36119013700,0,0,0.0049107841217656475,0.00530013157068745,0.003091369719441516,0.003091369719441516,0,0,0.003091369719441516,0.003091369719441516
Urban1:CensusTract36119012501,0,0,0.004964549238772428,0.00538668808335048,0.0036230407024855646,0.0036230407024855646,0,0,0.0036230407024855646,0.0036230407024855646
Urban1:CensusTract36119011700,0,0,0.004975214900803816,0.005450035995387599,0.003591183901346033,0.003591183901346033,0,0,0.003591183901346033,0.003591183901346033
CensusTract36087011303,0,0,0.005039057616554601,0.02462663372844003,0.04798298927942122,0.04798298927942122,0,0,0.04798298927942122,0.04798298927942122
Urban1:CensusTract36119008700,0,0,0.005073162581076627,0.005521889936296468,0.004179007747631767,0.004179007747631767,0,0,0.004179007747631767,0.004179007747631767
Urban1:CensusTract36001014609,0,0,0.005110230057405137,0.0065356043528852275,0.010161046390435528,0.010161046390435528,0,0,0.010161046390435528,0.010161046390435528
Urban0:CensusTract36077590400,0,0,0.0051802454755450955,0.005581347726968604,0,0,0,0,0,0
Urban0:CensusTract36077590700,0,0,0.005206186592474114,0.005617622882616234,0,0,0,0,0,0
Urban1:CensusTract36119009703,0,0,0.005251215933534984,0.005639905952782695,0.002697817428758667,0.002697817428758667,0,0,0.002697817428758667,0.002697817428758667
Urban1:CensusTract36119009701,0,0,0.005273872162345368,0.005687715818881223,0.002920405655750422,0.002920405655750422,0,0,0.002920405655750422,0.002920405655750422
Urban1:CensusTract36119014808,0,0,0.00533005681551294,0.005752078502766525,0.0034524696151572005,0.0034524696151572005,0,0,0.0034524696151572005,0.0034524696151572005
Urban1:CensusTract36119011902,0,0,0.005347095433458351,0.00576556470871344,0.0032382971437898275,0.0032382971437898275,0,0,0.0032382971437898275,0.0032382971437898275
CensusTract36055003100,0,0,-0.005350448147799322,-0.02615245675498812,-0.04755946029583651,-0.04755946029583651,0,0,-0.04755946029583651,-0.04755946029583651
Urban0:CensusTract36089492800,0,0,0.005355059289287225,0.006145625674399792,0,0,0,0,0,0
CensusTract36067016400,0,0,0.005379243846037954,0.0365001671852278,0.07253507383907265,0.07253507383907265,0,0,0.07253507383907265,0.07253507383907265
Urban0:CensusTract36089492600,0,0,0.005411100325616542,0.0061943032594334955,0,0,0,0,0,0
Urban1:CensusTract36119014810,0,0,0.005435961025591831,0.005755335670410592,0.0037858698021542014,0.0037858698021542014,0,0,0.0037858698021542014,0.0037858698021542014
Urban1:CensusTract36119014701,0,0,0.005546274127007068,0.006000546679406148,0.004432408854881542,0.004432408854881542,0,0,0.004432408854881542,0.004432408854881542
Urban0:Year2015:CensusTract36095740600,0,0,0.005688540481401189,0.005597840666594968,0,0,0,0,0,0
Urban1:CensusTract36119011101,0,0,0.005706102157934702,0.0061298938420039605,0.0030241717434550783,0.0030241717434550783,0,0,0.0030241717434550783,0.0030241717434550783
Urban0:CensusTract36089491800,0,0,0.005731318698814272,0.006565908205766796,0,0,0,0,0,0
Urban1:CensusTract36001000300,0,0,0.005741308060916512,0.007252902572583059,0.0034369468777441627,0.0034369468777441627,0,0,0.0034369468777441627,0.0034369468777441627
Urban1:CensusTract36119011102,0,0,0.005795038304962165,0.006213395739318553,0.0032476436275712473,0.0032476436275712473,0,0,0.0032476436275712473,0.0032476436275712473
Urban1:CensusTract36119010901,0,0,0.005799421674084679,0.006202688294476859,0.003069915154285256,0.003069915154285256,0,0,0.003069915154285256,0.003069915154285256
Urban1:CensusTract36119014000,0,0,0.005818951479118722,0.0062760048867546055,0.0033708421347874817,0.0033708421347874817,0,0,0.0033708421347874817,0.0033708421347874817
Year2015:CensusTract36059981100,0,0,0.005821194258222813,0.006903154090638554,0.010227453372597292,0.010227453372597292,0,0,0.010227453372597292,0.010227453372597292
Urban1:CensusTract36119014909,0,0,0.005826736967993252,0.00617621955926596,0.0030487207221276233,0.0030487207221276233,0,0,0.0030487207221276233,0.0030487207221276233
Urban1:CensusTract36119014903,0,0,0.0058326518576779516,0.006137921542175067,0.0029286484409967953,0.0029286484409967953,0,0,0.0029286484409967953,0.0029286484409967953
Urban1:CensusTract36119011000,0,0,0.005878170740716488,0.006353440150669817,0.0037843500667878627,0.0037843500667878627,0,0,0.0037843500667878627,0.0037843500667878627
Urban0:CensusTract36089492300,0,0,0.0059247497168546555,0.006680178255101049,0,0,0,0,0,0
Urban1:CensusTract36119009702,0,0,0.0059694020334439876,0.006355013553010492,0.0032929949718921493,0.0032929949718921493,0,0,0.0032929949718921493,0.0032929949718921493
CensusTract36071015100,0,0,-0.006005325382263311,-0.038171377294159564,-0.07540170461845545,-0.07540170461845545,0,0,-0.07540170461845545,-0.07540170461845545
Urban1:CensusTract36001000200,0,0,0.006047416978197134,0.007637967249007076,0.03506043605969808,0.03506043605969808,0,0,0.03506043605969808,0.03506043605969808
Urban0:CensusTract36089492900,0,0,0.00633939335086936,0.007132986057523457,0,0,0,0,0,0
Urban1:CensusTract36119013600,0,0,0.006530796788732769,0.007070014735833249,0.007221895410549442,0.007221895410549442,0,0,0.007221895410549442,0.007221895410549442
Urban0:CensusTract36077590100,0,0,0.007022284329935089,0.007410165017155071,0,0,0,0,0,0
Urban0:CensusTract36077591500,0,0,0.007092423156000788,0.007493297767332546,0,0,0,0,0,0
Urban0:CensusTract36077590600,0,0,0.007247887116451937,0.00763860500311078,0,0,0,0,0,0
CensusTract36055014400,0,0,-0.007795686444692844,-0.029569350438634425,-0.05196510255024372,-0.05196510255024372,0,0,-0.05196510255024372,-0.05196510255024372
Urban0:CensusTract36033950700,0,0,0.007883020311121505,0.010024322967578665,0,0,0,0,0,0
CensusTract36071002200,0,0,-0.008028158723943744,-0.038015238606565686,-0.07167949411303319,-0.07167949411303319,0,0,-0.07167949411303319,-0.07167949411303319
Urban0:CensusTract36033950200,0,0,0.008141865747016475,0.010312323873414927,0,0,0,0,0,0
Urban0:CensusTract36033950300,0,0,0.008167103120319047,0.010328556720056212,0,0,0,0,0,0
Urban0:CensusTract36049950100,0,0,0.008219285818093088,0.008419435985828115,0,0,0,0,0,0
Year2015:CensusTract36057070400,0,0,0.008286842506881144,0.0491370686561451,0.0947588824921955,0.0947588824921955,0,0,0.0947588824921955,0.0947588824921955
Urban0:CensusTract36049950200,0,0,0.008294520381122964,0.00850346628889241,0,0,0,0,0,0
Urban0:CensusTract36033950800,0,0,0.00832059756540844,0.010407396557712167,0,0,0,0,0,0
Urban0:CensusTract36049950700,0,0,0.00863046173529775,0.008831248871229111,0,0,0,0,0,0
CensusTract36055006000,0,0,-0.009100366471640585,-0.03149168726196654,-0.054699062966501504,-0.054699062966501504,0,0,-0.054699062966501504,-0.054699062966501504
Urban0:Year2015:CensusTract36095740700,0,0,0.009101152957913288,0.009010453143107805,0,0,0,0,0,0
Urban0:Year2015:CensusTract36095740800,0,0,0.009101152957913878,0.009010453143107363,0,0,0,0,0,0
CensusTract36043011200,0,0,0.00914446554639579,0.04011091123916787,0.07435618980194586,0.07435618980194586,0,0,0.07435618980194586,0.07435618980194586
CensusTract36103158110,0,0,0.009148403381120615,0.025479437327639742,0.04197916768309692,0.04197916768309692,0,0,0.04197916768309692,0.04197916768309692
CensusTract36103122404,0,0,0.009242661385678714,0.025612424556475864,0.04203400475022252,0.04203400475022252,0,0,0.04203400475022252,0.04203400475022252
CensusTract36035970600,0,0,0.009266688352461635,0.04096553217537208,0.07649517185226942,0.07649517185226942,0,0,0.07649517185226942,0.07649517185226942
Urban0:CensusTract36049950600,0,0,0.009621443313607413,0.00981075750111428,0,0,0,0,0,0
Urban1:Year2019:CountyOnondaga,0,0,0.009764012487587652,0.010928625001882407,0.011153385789403869,0.011153385789403869,0,0,0.011153385789403869,0.011153385789403869
CensusTract36103158203,0,0,-0.010021745805220078,-0.037497425861159346,-0.0693134043555974,-0.0693134043555974,0,0,-0.0693134043555974,-0.0693134043555974
CensusTract36103123301,0,0,-0.010552920940517496,-0.04285527376354862,-0.07974252915845509,-0.07974252915845509,0,0,-0.07974252915845509,-0.07974252915845509
CensusTract36103158507,0,0,-0.010715789639829634,-0.03911073079182358,-0.07194057982979905,-0.07194057982979905,0,0,-0.07194057982979905,-0.07194057982979905
CensusTract36015000300,0,0,0.01074113621093948,0.04661394295458365,0.08178068412770734,0.08178068412770734,0,0,0.08178068412770734,0.08178068412770734
CensusTract36029013701,0,0,0.011237977085396719,0.04261056788810759,0.078477900344573,0.078477900344573,0,0,0.078477900344573,0.078477900344573
CensusTract36029012902,0,0,0.011385944903179165,0.043335177859018574,0.07966238853372967,0.07966238853372967,0,0,0.07966238853372967,0.07966238853372967
CensusTract36103124401,0,0,-0.011888387193551795,-0.03993371275632625,-0.07251373577089813,-0.07251373577089813,0,0,-0.07251373577089813,-0.07251373577089813
CensusTract36087011000,0,0,0.011927833651466324,0.03342616614870956,0.05848768401598719,0.05848768401598719,0,0,0.05848768401598719,0.05848768401598719
CensusTract36029008002,0,0,-0.012166181187432377,-0.02511154304632171,-0.03823057276030019,-0.03823057276030019,0,0,-0.03823057276030019,-0.03823057276030019
Year2015:CensusTract36067012700,0,0,0.012178169918928037,0.05286880367163572,0.09912231469405958,0.09912231469405958,0,0,0.09912231469405958,0.09912231469405958
Urban1:CountyQueens,0,-2.9719062356831027e-5,-0.012245653671602469,-0.012310958458304325,0,0,0,0,0,0
Urban1:Year2019:CountySt. Lawrence,0,0,0.01246097551535287,0.02407535219734072,0.08052701834420718,0.08052701834420718,0,0,0.08052701834420718,0.08052701834420718
CensusTract36103135201,0,0,-0.012832555605466055,-0.04020927423734623,-0.07181334145664904,-0.07181334145664904,0,0,-0.07181334145664904,-0.07181334145664904
CensusTract36055013203,0,0,0.013275075334043826,0.036360629328723686,0.06361389942392871,0.06361389942392871,0,0,0.06361389942392871,0.06361389942392871
Year2019:CensusTract36047107000,0,0,0.013525340480454614,0.04672201058698475,0.0849720389031979,0.0849720389031979,0,0,0.0849720389031979,0.0849720389031979
CensusTract36089490100,0,0,0.013545025563560471,0.03790526427973642,0.10727083677305425,0.10727083677305425,0,0,0.10727083677305425,0.10727083677305425
CensusTract36103146703,0,0,0.013810619258499317,0.02844711587722331,0.04274825697655262,0.04274825697655262,0,0,0.04274825697655262,0.04274825697655262
CensusTract36001013506,0,0,0.014596527520065093,0.04249033839331302,0.0787822066659693,0.0787822066659693,0,0,0.0787822066659693,0.0787822066659693
Urban1:Year2019:HUNVFlag1,0,0,0.014864827639170812,0.014626328741348239,0.014127661264759749,0.014127661264759749,0,0,0.014127661264759749,0.014127661264759749
CensusTract36115088000,0,0,0.014889318079937666,0.04672198254915996,0.08164426745770831,0.08164426745770831,0,0,0.08164426745770831,0.08164426745770831
Urban1:TractSNAP,0,0,-0.014907037140934432,-0.01820342609913345,-0.019268776431780422,-0.019268776431780422,0,0,-0.019268776431780422,-0.019268776431780422
CensusTract36033951100,0,0,0.014918256186296016,0.04825215908084029,0.19969519312918121,0.19969519312918121,0,0,0.19969519312918121,0.19969519312918121
CensusTract36093032000,0,0,0.015086481133082584,0.04487134602843146,0.07965937275708272,0.07965937275708272,0,0,0.07965937275708272,0.07965937275708272
CensusTract36055014103,0,0,-0.01654037300509259,-0.037893095141437835,-0.0597339042139742,-0.0597339042139742,0,0,-0.0597339042139742,-0.0597339042139742
CensusTract36071000100,0,0,0.01673703979780819,0.028535204943238246,0.03994649349246901,0.03994649349246901,0,0,0.03994649349246901,0.03994649349246901
CensusTract36103158710,0,0,0.016861835010472507,0.03334944020614217,0.04976904970600576,0.04976904970600576,0,0,0.04976904970600576,0.04976904970600576
CensusTract36103158410,0,0,0.016995445638387445,0.03290504697480584,0.04828973404299248,0.04828973404299248,0,0,0.04828973404299248,0.04828973404299248
CensusTract36087011902,0,0,0.017135749820295976,0.03786685588088964,0.0615409670171474,0.0615409670171474,0,0,0.0615409670171474,0.0615409670171474
CensusTract36113070702,0,0,0.01726819582632983,0.04907178130592618,0.08551896459164211,0.08551896459164211,0,0,0.08551896459164211,0.08551896459164211
Year2019:CensusTract36001014615,0,0,0.017330584076225272,0.05377755273217328,0.09647632903431702,0.09647632903431702,0,0,0.09647632903431702,0.09647632903431702
CensusTract36103123002,0,0,-0.017331361946550106,-0.0458659515632041,-0.0790446690230558,-0.0790446690230558,0,0,-0.0790446690230558,-0.0790446690230558
CensusTract36103190706,0,0,0.017335314441094665,0.03349712216652177,0.04918111204861225,0.04918111204861225,0,0,0.04918111204861225,0.04918111204861225
CensusTract36103111504,0,0,0.01748363248525577,0.03466193004610201,0.051810525297810106,0.051810525297810106,0,0,0.051810525297810106,0.051810525297810106
CensusTract36103158322,0,0,0.017585367019932078,0.03340307082937522,0.049528626186115136,0.049528626186115136,0,0,0.049528626186115136,0.049528626186115136
CensusTract36103158205,0,0,-0.017853305409735284,-0.045061302203591426,-0.07661885175509145,-0.07661885175509145,0,0,-0.07661885175509145,-0.07661885175509145
CensusTract36103123900,0,0,-0.017863501242095743,-0.04567900069105887,-0.07799910673692068,-0.07799910673692068,0,0,-0.07799910673692068,-0.07799910673692068
CensusTract36103190603,0,0,0.017871629380993678,0.03445211194685093,0.04922052033890184,0.04922052033890184,0,0,0.04922052033890184,0.04922052033890184
CensusTract36119013104,0,0,0.017960855476549083,0.051210634886204975,0.08978051618603505,0.08978051618603505,0,0,0.08978051618603505,0.08978051618603505
Year2019:CensusTract36029016300,0,0,0.018162795346408647,0.058823571451267154,0.10530013408211435,0.10530013408211435,0,0,0.10530013408211435,0.10530013408211435
CensusTract36103158111,0,0,0.01864567260057396,0.0353837730754893,0.051582560166735375,0.051582560166735375,0,0,0.051582560166735375,0.051582560166735375
CensusTract36071010400,0,0,-0.018871850122771382,-0.049018639129591174,-0.08290984564300483,-0.08290984564300483,0,0,-0.08290984564300483,-0.08290984564300483
Urban1:Year2019:CountyDelaware,0,0,0.01889429108693218,0.03620794822797412,0.05058506718975517,0.05058506718975517,0,0,0.05058506718975517,0.05058506718975517
CensusTract36103159406,0,0,0.018956427292549823,0.03525719476451124,0.05111667722796004,0.05111667722796004,0,0,0.05111667722796004,0.05111667722796004
CensusTract36071000300,0,0,-0.01912664995843508,-0.052452854374705815,-0.09044535421517837,-0.09044535421517837,0,0,-0.09044535421517837,-0.09044535421517837
CensusTract36029013201,0,0,0.019382392920391074,0.05077137698433723,0.08664481153603902,0.08664481153603902,0,0,0.08664481153603902,0.08664481153603902
CensusTract36067015400,0,0,0.019927969764730522,0.05084154573144371,0.08641070651873203,0.08641070651873203,0,0,0.08641070651873203,0.08641070651873203
CountyAlbany,0,0,0.019939026967593348,0.019349181453772287,0,0,0,0,0,0
CensusTract36095740200,0,0,0.020011639335311516,0.05575951151715463,0.16417870641385499,0.16417870641385499,0,0,0.16417870641385499,0.16417870641385499
CensusTract36103146402,0,0,-0.02034846257620001,-0.0483838539356502,-0.08089031335600015,-0.08089031335600015,0,0,-0.08089031335600015,-0.08089031335600015
CensusTract36103190504,0,0,0.02059477677371944,0.03708540049443477,0.05412001819144607,0.05412001819144607,0,0,0.05412001819144607,0.05412001819144607
CensusTract36009961000,0,0,0.020790726944522404,0.05347019905937531,0.09042426865049315,0.09042426865049315,0,0,0.09042426865049315,0.09042426865049315
CensusTract36029010807,0,0,0.021012621384051373,0.05270972362358351,0.088743085646251,0.088743085646251,0,0,0.088743085646251,0.088743085646251
CensusTract36103147503,0,0,0.021056672901997992,0.038333374247758005,0.05612295688922898,0.05612295688922898,0,0,0.05612295688922898,0.05612295688922898
CensusTract36087010501,0,0,-0.02119737254147397,-0.04481988772736208,-0.07055689978056262,-0.07055689978056262,0,0,-0.07055689978056262,-0.07055689978056262
CensusTract36103158206,0,0,0.02125394041031765,0.03788047816558199,0.05429971536691423,0.05429971536691423,0,0,0.05429971536691423,0.05429971536691423
CensusTract36087010804,0,0,-0.021519626324844984,-0.04455883587681067,-0.06959243579236195,-0.06959243579236195,0,0,-0.06959243579236195,-0.06959243579236195
CensusTract36029009113,0,0,0.02156971798488843,0.0517203795230585,0.08640026653996358,0.08640026653996358,0,0,0.08640026653996358,0.08640026653996358
Urban1:CountyGenesee,0,0,-0.021812334224563332,-0.02514111158957761,-0.02821955542293852,-0.02821955542293852,0,0,-0.02821955542293852,-0.02821955542293852
CensusTract36083052301,0,0,0.021950073584675434,0.04612451298027213,0.07568284957515749,0.07568284957515749,0,0,0.07568284957515749,0.07568284957515749
CensusTract36103110801,0,0,0.022295172456557898,0.039446808169791875,0.057136994385655795,0.057136994385655795,0,0,0.057136994385655795,0.057136994385655795
CensusTract36015011100,0,0,0.023192892658294394,0.05410947383543191,0.08870162773696186,0.08870162773696186,0,0,0.08870162773696186,0.08870162773696186
CensusTract36103159408,0,0,0.023323541287264243,0.03983325479884886,0.05570668287495094,0.05570668287495094,0,0,0.05570668287495094,0.05570668287495094
Year2015:CensusTract36059409100,0,0,0.023406300048939375,0.06238697797225654,0.10597030470407603,0.10597030470407603,0,0,0.10597030470407603,0.10597030470407603
CensusTract36071013202,0,0,-0.02385384362128738,-0.05285219076536841,-0.08570599262145029,-0.08570599262145029,0,0,-0.08570599262145029,-0.08570599262145029
CensusTract36093032101,0,0,0.02400555197667623,0.053898298967293416,0.08894528122178985,0.08894528122178985,0,0,0.08894528122178985,0.08894528122178985
CensusTract36071011601,0,0,0.024210693911920718,0.039029083553855766,0.05399430213572679,0.05399430213572679,0,0,0.05399430213572679,0.05399430213572679
Urban1:Year2015:PCTGQTRS,0.028259195702992186,0.07125107580023385,0.02429320974817176,0.022382460834843874,0.025415411092156368,0.025415411092156368,0.037360381802651214,0.060595522098078704,0.025415411092156368,0.025415411092156368
CensusTract36065026600,0,0,0.024507499649087702,0.060416939620890335,0.0964550040230404,0.0964550040230404,0,0,0.0964550040230404,0.0964550040230404
Urban1:Year2015:CountySchenectady,0,0,0.024745684648926115,0.024827318277336623,0.0240464012262249,0.0240464012262249,0,0,0.0240464012262249,0.0240464012262249
CensusTract36055010300,0,0,-0.024783842209216787,-0.04556320309061544,-0.06681632777242551,-0.06681632777242551,0,0,-0.06681632777242551,-0.06681632777242551
CensusTract36103124601,0,0,-0.02478387420782008,-0.052319634951771346,-0.0840207381047829,-0.0840207381047829,0,0,-0.0840207381047829,-0.0840207381047829
CensusTract36103146706,0,0,-0.024844024311525416,-0.05228666967002323,-0.08414940861059649,-0.08414940861059649,0,0,-0.08414940861059649,-0.08414940861059649
